tweet_id,user_id,tweet_text,created_at,lang,reply_to_tweet_id
1469872054,6979,"@zecool yeah, and he was working out west.",2009-04-07 07:40:06,en,
1469872286,6980,ate too much oysters. BAAAAHHH.,2009-04-07 07:40:07,en,
1469872467,6981,... wondering what a PMA is,2009-04-07 07:40:09,en,
1469872742,6982,@Rohdni nothin much got a cold i love you more,2009-04-07 07:40:11,en,
1469872754,6983,I'm starting to wonder if I have some sort of magnetic field around me that breaks computers...now my office computer is down.,2009-04-07 07:40:11,en,
1469872949,6984,Rankings dropped for the keyword &quot;Buena Park Businesses&quot; from to,2009-04-07 07:40:14,en,
1469873064,6985,desperate times call for desperate measures. record high of car break-ins in . i was one of them,2009-04-07 07:40:15,en,
1469873244,6986,@deceptive_chick your mantra sounds like no fun,2009-04-07 07:40:16,en,
1469873403,6987,@loqenz_niteowl I'm glad she got there safe! Miss her already,2009-04-07 07:40:19,en,
1469873405,4670,"@llef dial-up, ewww, didn't know people were still on that.",2009-04-07 07:40:18,en,
1469873598,6988,"I wish everyone would just get along ah well, c'est la vie",2009-04-07 07:40:20,en,
1469873808,6989,@julesmo @PumpsAndGloss @chicblog it's such a shame!,2009-04-07 07:40:22,en,
1469873866,6990,@davefearon Wish I could come see everything but i'm at work all day,2009-04-07 07:40:22,en,
1469873928,6991,I just got my first fail whale... @Twitter.,2009-04-07 07:40:24,en,
1469874068,6992,@bytchylilthing Awww honey feel better!,2009-04-07 07:40:25,en,
1469874567,6993,WoRKinG... I dON't FeEEeL LiKe WorKInG toDAY..,2009-04-07 07:40:30,en,
1469874589,6994,why isn't BumpTop out for Mac yet?,2009-04-07 07:40:31,en,
1469874903,6995,i have no money left oh well i don't anything really!! I can wait for 2 weeks unitl i get paied again.,2009-04-07 07:40:35,en,
1469875068,6996,Meeting for the next couple hours about automated building control systems,2009-04-07 07:40:36,en,
1469875188,2666,"Feeling awful, not hangover ill but ILL and what am i doing for the rest of the day? Working",2009-04-07 07:40:38,en,
1469875215,6997,"Is on bed rest for a few more days, doc's orders. Only way my back will heal! This sucks!",2009-04-07 07:40:38,en,
1469875240,6998,"@cheznoir Sorry, only just read your @reply re. Herb McGwyer - I've not been able to find it anywhere",2009-04-07 07:40:38,en,
1469875740,6999,Busy day... going to the Doctor now...,2009-04-07 07:40:44,en,
1469888563,7000,Hiccups,2009-04-07 07:43:02,en,
1469888888,7001,is feeling lonely,2009-04-07 07:43:05,en,
1469888915,7002,is revising for his GCSE Exams,2009-04-07 07:43:05,en,
1469889021,7003,is being forced to try this again by the boyfriend.,2009-04-07 07:43:06,en,
1469889030,7004,gutted to discover @bounder is going to make a 'digital' version of the cardboard 'totaliser' I'm making for,2009-04-07 07:43:06,en,
1469889159,7005,http://twitpic.com/2ygve - This is where I will be parked for the next three days. No windows,2009-04-07 07:43:08,en,
1469889204,7006,"It annoys me that a 250 GB hard drive doesn't actually hold 250 GBs. In fact, no drive holds the number of GBs it claims to hold. Sucks!",2009-04-07 07:43:08,en,
1469889461,3496,"@rissaleewhis - Isn't it justtt? I've lost him now. Oh, woe is me.",2009-04-07 07:43:11,en,
1469889479,7007,The ONLY negative about my new Panera office? The elevator music...snore. Kind of annoying actually. Forgot headphones,2009-04-07 07:43:11,en,
1469889727,7008,@Izan13 minus out the sand I'm envious...wish we could go to the beach sometime sorry you were sick that day &amp; had a sand blowing day,2009-04-07 07:43:14,en,
1469889956,7009,twitter will never conquer the social networking world if it goes 'over capacity' all the time,2009-04-07 07:43:18,en,
1469890019,7010,"Is desperate for some work, getting slightly bored now",2009-04-07 07:43:17,en,
1469890235,7011,By the power of Grayskull...I shall go to work!!!,2009-04-07 07:43:20,en,
1469890429,7012,Got a bit of a hot and poorlyish boy on my hands atm. Poor baby,2009-04-07 07:43:22,en,
1469890607,7013,Having a nurse come today to give me supplies for cemo at home This cancer thing really just blows.,2009-04-07 07:43:24,en,
1469890630,7014,"This is a lot harder than I realized, but I know this is the only way to go in order to be happy in the long run. Just right now it sucks",2009-04-07 07:43:24,en,
1469890771,578,School I need to get in the zone for the game against Livermore today.,2009-04-07 07:43:26,en,
1469891083,7015,haha! its amazing isnt it! miss you! i wanna come back,2009-04-07 07:43:31,en,
1469891097,7016,@josephraymond I feel ya on that one.,2009-04-07 07:43:31,en,
1469891120,7017,my butt hurts.,2009-04-07 07:43:31,en,
1469891416,7018,@FaeQueen omg thats horrible I hope the rest of your day gets better I hope the geese is ok,2009-04-07 07:43:34,en,
1469891529,7019,has a really bad headache..or should say a neck ache..gahh and im nauseated. this sucks,2009-04-07 07:43:35,en,
1469892056,7020,"@kevinhoctor Sure am, booking flights and tickets this week... hopefully see you there! I have regular sized business cards now though",2009-04-07 07:43:42,en,
1469892475,7021,Ffffuuuu the dress i wanted to buy is sold out,2009-04-07 07:43:45,en,
1469892507,7022,Taking my dog to the vet soon I hope everythings okay with her,2009-04-07 07:43:46,en,
1469892578,7023,In class,2009-04-07 07:43:46,en,
1469892693,7024,"Bored, woke up too early... Still got another hour...",2009-04-07 07:43:48,en,
1469892729,7025,shit what at House. Kutner!,2009-04-07 07:43:48,en,
1469893341,4881,@evernote crashed two time while creating new note after my last update... (Mac),2009-04-07 07:43:57,en,
1469893411,7026,@Shar_ds @cazm I'm not going to make it way way to ill....,2009-04-07 07:43:57,en,
1469893766,7027,disappointed he missed the new Star Trek last night.,2009-04-07 07:44:01,en,
1469894159,7028,"@pedrogaspar I thought I was the only one with &quot;tab'itis&quot;... I get &quot;attached&quot; to the open tabs with articles, code, etc... :/",2009-04-07 07:44:04,en,
1469894168,7029,Need to arrange my car insurance,2009-04-07 07:44:05,en,
1469894205,7030,"Had stress relieved, now it has returned",2009-04-07 07:44:04,en,
1469894425,7031,so failing... 2 outta 5 classes aint too bad,2009-04-07 07:44:07,en,
1469894533,7032,"I can't, in my conscience, join anything which includes neo-cons.",2009-04-07 07:44:09,en,
1469894537,7033,Sad! Chris has to work on Easter,2009-04-07 07:44:08,en,
1469894830,7034,First time to go negative in my bank account!! i am not a happy camper!! what was i thinking!,2009-04-07 07:44:12,en,
1469895216,7035,Forgot to set my alarm and woke up after the sun...gona be late to work,2009-04-07 07:44:15,en,
1469895593,7036,I miss singing already,2009-04-07 07:44:19,en,
1469895659,3863,"@saldtprecords dang near snowing, its snow flurries from sandals to boots again. crazy",2009-04-07 07:44:20,en,
1469895687,7037,booo to that test i just took,2009-04-07 07:44:20,en,
1469895708,7038,Last day at Maya's Chilling out and then off to Syracuse to see Emily.,2009-04-07 07:44:21,en,
1469895993,7039,What's the best tool for sharing pictures on Twitter? I noticed that @henriliriani created dznr.org but I'm not invited to that party,2009-04-07 07:44:24,en,
1469896004,7040,There are ants crawling around in my room.,2009-04-07 07:44:25,en,
1469896012,7041,"@zoolynegron i'll pay for your ticket, and you can pay me back. i dont wanna go alone",2009-04-07 07:44:24,en,
1469896923,7015,@starry___eyed haha its amazing right! i miss you! i wanna come back,2009-04-07 07:44:34,en,
1469897007,7042,"@bcuban come on man, don't jinx the Pirates",2009-04-07 07:44:36,en,
1469897099,7043,too much work to do,2009-04-07 07:44:36,en,
1469897244,3446,"@lucyrider Haha, our windows are barred. I'm a prisoner 9-5! I wish I was joking Such a beautiful day too!",2009-04-07 07:44:38,en,
1469897450,7044,is bored and haven't a clue what to do,2009-04-07 07:44:40,en,
1469897663,7045,@itsallgoood wats wronggg??,2009-04-07 07:44:42,en,
1469898042,7046,iTunes rolls out variable pricing for songs,2009-04-07 07:44:46,en,
1469898134,7047,is cold at work again today...I gotta remember to pack my SNUGGIE in my car,2009-04-07 07:44:47,en,
1469898287,7048,@ttaylorbear that's me every morning,2009-04-07 07:44:49,en,
1469898365,7049,@ConfessionsMom I would LOVE to be a stay-at-home mom. Right now I work outside the home Thanks for checking it out!,2009-04-07 07:44:50,en,
1469898442,7050,Setting up a new VMWare Image for .NET dev. 2 hours later I'm on my 4th windows restart and still haven't got everything installed yet,2009-04-07 07:44:50,en,
1469898485,7051,OMG! I hate this snow! 3 Days till David Cook! &lt;Hebrews 13:8&gt;,2009-04-07 07:44:51,en,
1469898493,7052,To the theatre again. Determined to see more than the last 40 minutes of the show today. 1st act sounds hilarious but have yet to see it,2009-04-07 07:44:51,en,
1469898704,7053,My blog's mysql is down..,2009-04-07 07:44:54,en,
1469898947,7054,@surblimity hope they are treating you well! Hospitals are no fun,2009-04-07 07:44:57,en,
1469899317,7055,Has two essays to do by tomorrow morning. All I want to do is SLEEP. I'm so tired.,2009-04-07 07:45:02,en,
1469899369,7056,Couldn't get twitter to work last night,2009-04-07 07:45:02,en,
1469899515,7057,"has no internet access and needs an iPhone, clearly, to keep up with Twitter. Life without Twitter is not the same",2009-04-07 07:45:04,en,
1469899585,7058,"Remember that laundry I was lamenting about last night? Well, it's still there. The laundry fairy didn't come take care of it.",2009-04-07 07:45:04,en,
1469899677,7059,@SheridanBlock Aww I am sorry! lol yu saw the HIlls too.. I wanna watch the season to see why Spencer calls LC to appologize lmao!,2009-04-07 07:45:04,en,
1469899728,7060,is not very happy today!,2009-04-07 07:45:05,en,
1469900003,7061,I think im gettin a cold,2009-04-07 07:45:08,en,
1469900117,7062,So. Kutner is leaving Housee for Obama. I don't know how I feel about that.,2009-04-07 07:45:09,en,
1469900158,7063,the car has to saty with dr Toyota overnight.....,2009-04-07 07:45:09,en,
1469900258,6133,@adders -Have you asked IT why bit.ly is inaccessible? I'm now unable to read any of the articles my readers are tweeting to me,2009-04-07 07:45:11,en,
1469900722,7064,@Katsweat you never told me the ilaa horror stories. And I will be out of my rut when this damn headache goes away.,2009-04-07 07:45:15,en,
1469900898,7065,@lenejohansen I had to reschedule bc a throat infection kept me home yesterday,2009-04-07 07:45:18,en,
1469901491,7066,@vix7 I swear I'm going to unfollow you,2009-04-07 07:45:24,en,
1469901497,7067,Didn't sleep well last night. Thought about that little girl and what she probably had to go through before she died. So sad.,2009-04-07 07:45:23,en,
1469902152,7068,@drdogbert @novawildstar guilty as charged!,2009-04-07 07:45:30,en,
1469902163,7069,@rhonnie_mcfly What about me?,2009-04-07 07:45:30,en,
1469902631,7070,"Wish Blake Griffin would stay one more year, but I know better",2009-04-07 07:45:35,en,
1469902634,7071,@varniee BUT I'M TIIIIRED! you cruel girl.,2009-04-07 07:45:34,en,
1469902850,7072,"@ellylaine We didn't make it in the end massive queues on the M25 then took wrong turn right near Wembley itself, gutted! x",2009-04-07 07:45:38,en,
1469902851,7073,for those of you thinking i hate the yankees - i dont. i'm a yankees fan. and losing to the orioles no less,2009-04-07 07:45:38,en,
1469902894,7074,"At work, tho its friday its an awful friday, they have my take n income n calls for 9 hrs when I usually make outbound calls, what a day",2009-04-07 07:45:38,en,
1469903098,7075,"i have had 5 prank calls in 2 days, some the same, some COMPLETELY different... i really wanna know who it is!",2009-04-07 07:45:41,en,
1469903352,7076,Morning folks! LA traffic to work listening to Mario - Break up this goes sooo hard 2 me,2009-04-07 07:45:43,en,
1469903551,7077,justin-hard time finding work me-hard time being happy,2009-04-07 07:45:46,en,
1469916419,7078,awesome. no voice again today. work is going to be impossible.,2009-04-07 07:48:07,en,
1469916594,6056,"Got home. A parcel that was meant for me was delivered to our neighbours' house, but they're not home...",2009-04-07 07:48:09,en,
1469916619,7079,"Did some voluneering and now have to focus on Uni stuff. Need to write a press release, how hard... wish I had more practice",2009-04-07 07:48:09,en,
1469916709,7080,"I just saw a video of Grown Man from Champaign,IL. I can tell Donnie's back is hurting him in it His usual hip action is toned way down!",2009-04-07 07:48:10,en,
1469916903,7081,Still sitting in class eating goldfish and drinking sprite! If only it was lunch time,2009-04-07 07:48:12,en,
1469916961,7082,@morningroc What about Robert Englund?,2009-04-07 07:48:14,en,
1469917044,7083,&quot;Pack&quot; the duckling found safe but his webbed feet have been cut and a new one will still have to be made. http://is.gd/rdfK,2009-04-07 07:48:14,en,
1469917068,7084,trying to find a good vet around here. i think one of my kitties has asthma,2009-04-07 07:48:14,en,
1469917556,7085,can't write anymore papers five to go,2009-04-07 07:48:20,en,
1469917582,7086,@kenbillups Mitchell James is my uncle (Kappa man who passed 4 yrs ago). The Kappas named a scholarship after him. Miss my superman,2009-04-07 07:48:20,en,
1469918128,7087,Happy opening day! Wish I could be getting ready to go to the Giants game instead of work,2009-04-07 07:48:26,en,
1469918231,7088,"yep, say hello to $1.29 downloads, the for -quality, -priced . , sad day.",2009-04-07 07:48:29,en,
1469918284,7089,I love it when class gets cancelled! Too bad it's my 2nd of 3 classes of the day so I still have to stay for my 1st &amp; last ones,2009-04-07 07:48:29,en,
1469918344,7090,is hoping this tummy ache from too many cookies will go away soon. thanks brady,2009-04-07 07:48:30,en,
1469918395,7091,Why doesn't high school teach apa style citation? Its all i'm supposed to use in my class,2009-04-07 07:48:30,en,
1469918528,7092,@OICUCHLOE We do talk else where &gt;&lt; I wasn't there,2009-04-07 07:48:33,en,
1469918803,7093,not impressed with the fact it is SNOWING APRIL 7TH,2009-04-07 07:48:34,en,
1469918896,7094,Last day @ Disney,2009-04-07 07:48:37,en,
1469918993,7095,Swamped at work.... not a good day But trying to keep positive... The weekend is not THAT far.,2009-04-07 07:48:36,en,
1469919141,7096,Come home to expect his warm hug &amp; gets none!,2009-04-07 07:48:39,en,
1469919146,7097,@BerlinByNight RUB IT IN!,2009-04-07 07:48:39,en,
1469919242,893,The man behind me on the train smells so much of booze it's giving me a headache,2009-04-07 07:48:39,en,
1469919458,7098,Missed Jon's tweets again last Knight He waits until I turn off my phone to start twittering! Still love him though! LOL!,2009-04-07 07:48:41,en,
1469919544,7099,I'm fighting a losing battle with a broken heart.,2009-04-07 07:48:44,en,
1469920151,7100,"@TomFelton Oh Tom, my pancake hopes have fallen flat Oops, there's that &quot;Draco Malfoy&quot; stare. Better get back to work.",2009-04-07 07:48:49,en,
1469920508,2505,@victoriaellis I find that almost un iversally true,2009-04-07 07:48:55,en,
1469920542,5576,watching pokemon. WHERE IS EVERYONE,2009-04-07 07:48:54,en,
1469920614,7101,"@hilarymarie My kids asked about &quot;the red dots&quot; on my face, &quot;why like that? how come?&quot; Pimples. &quot;what are pimples?&quot;",2009-04-07 07:48:56,en,
1469920768,7102,http://twitpic.com/2yh5g - Today is the day. Gotta sell the scooter,2009-04-07 07:48:58,en,
1469921067,1968,Please no rain today! I got some things to do outside,2009-04-07 07:49:00,en,
1469921104,7103,I need friends for twitter,2009-04-07 07:49:00,en,
1469921440,7104,@FemaleProdigy Hate to burst your bubble but TV Guide's Matt Roush says it's a disaster! I was looking fwd to it also.,2009-04-07 07:49:04,en,
1469921704,7105,just woke up kinda not feeling well... http://plurk.com/p/n2obx,2009-04-07 07:49:07,en,
1469921823,7106,i don't want to get out of bed,2009-04-07 07:49:09,en,
1469921963,7107,"@hayden_harnett Unfortunately, that's been happening since yesterday",2009-04-07 07:49:09,en,
1469922228,7108,is off 2 work,2009-04-07 07:49:13,en,
1469922261,7109,: staying away from tea all day today,2009-04-07 07:49:12,en,
1469922280,5262,"@LauraGuthrie Sadly not Wet, grey and really quite yuck again. Any better over there?",2009-04-07 07:49:13,en,
1469922376,7110,@juliekoh I've just discovered I'm busy around lunchtime I don't suppose dinner is possible?,2009-04-07 07:49:14,en,
1469922498,7111,@jenlar So not fair. Some of us are stuck at work... I wanna be cozy at home!,2009-04-07 07:49:16,en,
1469922845,7112,wasting time.,2009-04-07 07:49:20,en,
1469923077,7113,SIck and tired of hacking away at a third parties PHP code. The whole thing needs re-written so as to be maintainable.,2009-04-07 07:49:22,en,
1469923390,7114,@RobPattinson_ I can imagine the amount of messages you get everyday! I wish my job was exciting as yours! Enjoy everymoment of it for me,2009-04-07 07:49:25,en,
1469923618,7115,I can't believe that I am still waiting for a damn delivery. It's clearly not coming today.,2009-04-07 07:49:28,en,
1469923639,7116,i get to work again today and tomorrow! i'm so lucky...,2009-04-07 07:49:28,en,
1469923656,7117,@HeatherAnnP hearing you talk about editing pictures makes me cringe lol,2009-04-07 07:49:28,en,
1469924460,7118,"eating, eating, eating.................",2009-04-07 07:49:37,en,
1469924779,7119,our grass is so high that I let the dog out and he comes back soaked all over! poor thing,2009-04-07 07:49:40,en,
1469925034,7120,I'm sad to hear the news of an 8-yr-old girl who has been missing in our area - her body was found last night - Prayers are needed,2009-04-07 07:49:43,en,
1469925363,7121,"@Zee It's good, but buggy like a motherfucker.",2009-04-07 07:49:49,en,
1469926132,7122,"this day is going from bad to worse...i broke my shoe this morning, it's windy and freezing cold out, and I still have to take a DE test.",2009-04-07 07:49:57,en,
1469926336,7123,i am sorry to hear about your grandma anything i can do for you?,2009-04-07 07:49:58,en,
1469926758,7124,@sfrancisk my brain is mad too. but i don't imagine as mad as yours. *pat*,2009-04-07 07:50:03,en,
1469926778,6896,@jessid33 I hope things start looking up soon Coffee always helps me!,2009-04-07 07:50:03,en,
1469926838,7125,"Gots to go now Twitters, Have an MRI scan at 5.30pm I HATE MRI's.",2009-04-07 07:50:04,en,
1469927129,7126,Mmm...English is difficult,2009-04-07 07:50:07,en,
1469927655,7127,"@Super_Angel I was wondering if y'all were going to observe the passover, I'm sad our church is not doing it this year.",2009-04-07 07:50:13,en,
1469927851,7128,@CuddlyDragon Heading back home on Thursday evening after work I'm afraid.,2009-04-07 07:50:14,en,
1469927883,7129,"Omfg, days like these kill my soul. And it's not even lunchtime yet.",2009-04-07 07:50:15,en,
1469928252,7130,sdafghjkl;jhgnfbdvsdfghjkj i hate things like this,2009-04-07 07:50:19,en,
1469928409,7131,my throat still hurts Wah!! Feel sorry for me lol,2009-04-07 07:50:20,en,
1469928740,3423,starting to worry about the java exam...,2009-04-07 07:50:24,en,
1469929056,7132,"Ugh...going to school, bye bye",2009-04-07 07:50:26,en,
1469929531,7117,@ciara_danella Carol! a gun was held to my head as i booked my flight. Ciara made me do it. I didnt have a choie lol,2009-04-07 07:50:32,en,
1469929564,7133,"sick today staying home, and watching CHICAGO &lt;3",2009-04-07 07:50:32,en,
1469929614,7134,Paypal is telling me to look at a guide for IPN.That guide tells me to look at another guide.The 2nd guide tells me to look at the first.,2009-04-07 07:50:33,en,
1469929618,7135,"2 young men with suit/tie at my door talking about God, Jesus... Took me 15 seconds to get rid of them. Poor guys... Completely lost...",2009-04-07 07:50:33,en,
1469929877,7136,Just invoked quicksilver. Now i am over BumpTop Beta only beings Windows for now. Poor Windows and no Quicksilver,2009-04-07 07:50:35,en,
1469930121,7137,"@bird_e seen your cuz last night in traf, he was with my brother... he misses u",2009-04-07 07:50:38,en,
1469930125,7138,"online bankovnictvï¿½ KB je offline zrovna kdyï¿½ je to nejvï¿½c pot?eba ï¿½lak m? trefï¿½, grrr",2009-04-07 07:50:38,en,
1469930484,7139,I hate waking up in the morning with a sinus infection. It's the worst.,2009-04-07 07:50:42,en,
1469930500,7140,@flipmcneil lol slim goodbody?? I wanna see that pic! and for some reason I keep missing your @ replies to me,2009-04-07 07:50:42,en,
1469930991,3466,@TonyWade LOL I think twitter is just behind by 6 minutes or so!will check ur e mail shortly!on phone to insurance company,2009-04-07 07:50:47,en,
1469931021,7141,Am bored anyone want to talk to me???,2009-04-07 07:50:48,en,
1469931170,7142,Had horrible dream in which one of The Sats died :| The first dream I've had about them that I properly remember and it's that terrible!!,2009-04-07 07:50:49,en,
1469931533,7143,miley and demi please reply,2009-04-07 07:50:53,en,
1469942564,90,@KittyBradshaw I'm shocked I thought NYC was cock full of quality nail shops,2009-04-07 07:52:54,en,
1469943154,7144,does not enjoy being beaten on wii fit GAME ON.,2009-04-07 07:53:00,en,
1469943675,7145,"@kirsty_lee My battery life is about two hours; if I'm doing internets or have 2+ programs open, it'll die even faster!",2009-04-07 07:53:07,en,
1469943678,7146,@annietrevino i miss you sooo much come back to my home!,2009-04-07 07:53:06,en,
1469943723,7147,had an interesting night to say the least,2009-04-07 07:53:07,en,
1469943863,7148,"Feeling very, very envious of everyone who has already seen Star Trek in Austin, TX and Australia.",2009-04-07 07:53:09,en,
1469944087,7149,"Not like I'm an important presence on Twitter, but I will probably not be updating from the Internet until after I get married; too busy.",2009-04-07 07:53:11,en,
1469944198,7150,"@ASacco almost, but still about 2 months short. I got mine Nov.21 and even with the annual upgrade I would still have to wait.",2009-04-07 07:53:12,en,
1469944295,7151,going to go sleep. i wish it was the weekend already! 2 more days of work to go!,2009-04-07 07:53:14,en,
1469944500,7152,working through a really bad headache!,2009-04-07 07:53:17,en,
1469945224,7153,"i hate SAT scores, i'm a mess",2009-04-07 07:53:23,en,
1469945362,7154,@dashkdot Oh no! Not to mention all the dust and yuck they'll inevitably stir up. I'm so sorry. Theoretically you get a better road?,2009-04-07 07:53:26,en,
1469945430,7155,"@Dozc Not aching too bad this morning, just very tired Cat not on any special diet, just going to feed the fat bastard less!!",2009-04-07 07:53:26,en,
1469945521,5576,"okay this holiday i plan to. go shopping in birmingham, have a sleepover. urm, go down walsall. do more fun stuff",2009-04-07 07:53:27,en,
1469945537,7156,last day at work im gonna miss it,2009-04-07 07:53:28,en,
1469945569,7157,"@WackoTTL Man, I'm sorry to hear about that",2009-04-07 07:53:28,en,
1469945754,7158,i dislike dreams that make you feel sad even after you wake up,2009-04-07 07:53:29,en,
1469945765,7159,is in my education class. Where did all the warm weather go??,2009-04-07 07:53:29,en,
1469946168,7160,"Five minutes of sunshine to melt the snow, back to windy and gray again.",2009-04-07 07:53:35,en,
1469946268,7161,a woman cannot survive on toast and cheesy wotsits alone,2009-04-07 07:53:34,en,
1469947041,7162,Gotta leave for work soon Anyone fancy going for me?,2009-04-07 07:53:43,en,
1469947123,7163,Just posting about my first time with the - It's okay...but not what I thought it was going to be http://bit.ly/K6wwM,2009-04-07 07:53:44,en,
1469947275,7164,@thedangles no emobeans.,2009-04-07 07:53:45,en,
1469947527,7165,Is in love with Slumdog Millionaire! Such a sweet movie made me sad,2009-04-07 07:53:48,en,
1469947701,7166,just finished a morning 4-miler...not too shabby although it looks like rain is coming work time...,2009-04-07 07:53:50,en,
1469948025,7167,I found a thorpe park brochure from 2004 whilst looking for a revision notebook. I'm jealous that annual passes used to be ï¿½80,2009-04-07 07:53:55,en,
1469948324,7168,Out of pickles...,2009-04-07 07:53:57,en,
1469948404,7169,"@heykimmi our timing in the last days is bullshit x) And next week, you're in holidays But I hope to see you soon (THE weekend)",2009-04-07 07:53:58,en,
1469948784,7170,Pooooo!! Do i have to go to work today!!,2009-04-07 07:54:04,en,
1469949045,7171,hurt my toe trying to get to the phone,2009-04-07 07:54:06,en,
1469949209,7172,stupid cocking megavideo :@ wish wixi wasnt down today,2009-04-07 07:54:08,en,
1469949545,7173,"my first full week of class this week. no skipping, sad day",2009-04-07 07:54:12,en,
1469949690,7174,suuuhleepy in class. zombie for the day. essay kept me up last night,2009-04-07 07:54:14,en,
1469949908,7175,@robby1051 I know people who don't even use the straps. Makes me nervous,2009-04-07 07:54:16,en,
1469950127,7176,@KHill215 I seriously had hopes of wearing something short sleeved for Easter Sunday Service... Probably need a shawl or sweater!,2009-04-07 07:54:18,en,
1469950712,7177,is on the verge of somthing great......just not sure what it is .,2009-04-07 07:54:24,en,
1469950983,7178,"@ApplaudtheActor Oh no, definitely not a stranger to House. Just haven't watched last night's episode yet. Not looking forward to it now.",2009-04-07 07:54:27,en,
1469951150,7179,"and i am officially hungry again, it is going to be a long day today",2009-04-07 07:54:29,en,
1469951183,7180,Suggestion - any charity in Singapore need a (perfectly working) Netgear router? I lost the driver CD though,2009-04-07 07:54:29,en,
1469951193,7181,@stephenfry Doesn't it just make you feel all sparkly though? I miss having a tan,2009-04-07 07:54:29,en,
1469951526,7182,woke up a year older,2009-04-07 07:54:33,en,
1469951546,7183,@thetull sorry to hear that Ben.,2009-04-07 07:54:33,en,
1469951668,7184,"@MariahHBF &quot;I check my Twitter every second&quot;Aw,no tweets today? Oh well, I do have a life besides Twitter*crosses fingers behind back* ;)",2009-04-07 07:54:35,en,
1469952015,7185,is missing his friends from back home..,2009-04-07 07:54:40,en,
1469952048,7186,Every single photo I have taken today is butters,2009-04-07 07:54:39,en,
1469952721,7187,very angry,2009-04-07 07:54:46,en,
1469952881,7188,"@missezrenee Poor baby, I have a bad throat also IT SUCKS!",2009-04-07 07:54:48,en,
1469952925,7189,"Also, bullying stories hit way too close to home",2009-04-07 07:54:48,en,
1469953373,7190,Chapped lips...I wish I knew where my Burt's Bees was.,2009-04-07 07:54:53,en,
1469953550,7191,Pondering when to leave CA,2009-04-07 07:54:55,en,
1469953737,7192,"honestly, i'm more than a little bit bummed about the 5* thing",2009-04-07 07:54:57,en,
1469953741,7193,Really feeling broken SVN integration with IDEA. Need new plugin that supports 1.6 now now now.,2009-04-07 07:54:57,en,
1469953887,4402,Todays a good day so far... I just wish Charlie was here...,2009-04-07 07:54:59,en,
1469954225,7194,woke up to see the ground covered in snow...in April!,2009-04-07 07:55:02,en,
1469955147,7195,still waiting.... gah... the suspense!,2009-04-07 07:55:12,en,
1469955184,7196,@krm_bia oh Jesus I need some starbucks in my life right now. I was gonna be late to work if i picked it up,2009-04-07 07:55:12,en,
1469956143,7197,"wants an SA account, no credit card",2009-04-07 07:55:22,en,
1469957458,7198,"I wish I was black. Actually, I think I was meant to be black. I already got the dick! Just not the pigment... lmao",2009-04-07 07:55:36,en,
1469957814,7199,@leealison allergies suck!! I have been having to take zyrtec for the last wk now..,2009-04-07 07:55:40,en,
1469957843,7200,"Hmmm, I'm on holidays, but working. How does that work?",2009-04-07 07:55:40,en,
1469957927,7201,Fighting a horrible sinus infection! Makes for very long conference calls...,2009-04-07 07:55:41,en,
1469958173,7202,we're late leaving for wilmington but its gorgeous outside and realllyyy chilly in south carolina,2009-04-07 07:55:44,en,
1469958340,7203,I hate finance subject... they make me feel woozy!!,2009-04-07 07:55:45,en,
1469958616,7204,Spent like an hour on MyBrute trying out making different characters (I made 26)... Leveled them up to 2... Still no wolf or good weapon,2009-04-07 07:55:48,en,
1469958711,7205,@drjenny88 YAY! About the dissertation thing. Not the killing thing BUT YAY! it's dooone!,2009-04-07 07:55:49,en,
1469958873,7206,@mumblingmutant What happened to your icon? I liked that little green ferocious guy,2009-04-07 07:55:51,en,
1469958927,7207,Just woke up. Still no tax refund,2009-04-07 07:55:52,en,
1469968541,7208,@RyanSeacrest Figures how does a Canadian get past the &quot;not available in your area&quot; to see Eminem's posted video??? Any ideas on that??,2009-04-07 07:57:37,en,
1469968869,7209,is sitting in computer apps,2009-04-07 07:57:40,en,
1469968927,7210,"IPL schedule for SA now online http://snurl.com/fezu1 , but none of Joburg matches are bookable yet http://ff.im/-1Ynyy",2009-04-07 07:57:43,en,
1469969594,7211,i lost a follower,2009-04-07 07:57:48,en,
1469969628,7212,"Happy and sad, I don't have to go into work until 3:25 today, but I miss out on my 12 Asian kids on a bus route.",2009-04-07 07:57:48,en,
1469969778,7213,@reinmouse,2009-04-07 07:57:51,en,
1469970138,7214,"@xxandip I love pineapple, but it gives me tummy ache",2009-04-07 07:57:55,en,
1469970588,7215,wondering where this cold weather came from,2009-04-07 07:57:58,en,
1469970613,7216,"Just had my credit card pwned, luckily I won't have to cough up for it, but still a pain going through the disputation process",2009-04-07 07:57:58,en,
1469970712,3744,"@abeeken Trust me, they've tried that before! (well, maybe not an aeroplane) got home and all my veg had been dug up",2009-04-07 07:57:59,en,
1469972103,7217,When am I ever going to need to know half the stuff in the risk notes? Still not finished the essays either,2009-04-07 07:58:14,en,
1469972189,5989,@perrybelcher sure is! Killing me,2009-04-07 07:58:15,en,
1469972364,7218,@jfuzell omg.this is the horrible mindset i've been having for a month now. hope u r doing well! o &amp; enjoy ur weather. its snowing here,2009-04-07 07:58:17,en,
1469973340,7219,I dreamt that i was failing one of my classes. It was not fun,2009-04-07 07:58:28,en,
1469973617,7220,@julielondongirl what happened?,2009-04-07 07:58:32,en,
